combination_id,diisocyanate_id,diisocyanate_smiles,diisocyanate_mw_g_mol,macrodiol_proxy_id,macrodiol_proxy_smiles,macrodiol_proxy_monomer_mw_g_mol,chain_extender_id,chain_extender_smiles,chain_extender_mw_g_mol,combination_rule,structure_status,experimental_status,citation_keys
combo_c9b4875991a20592,polyuniverse_dinco_f52819a239fd8e98087e,O=C=Nc1ccc2ccc(N=C=O)c([N+](=O)[O-])c2c1[N+](=O)[O-],300.186,chemical_b94fa835d3f1bdb8,CC(C)(CO)C1OCC2(CO1)COC(C(C)(C)CO)OC2,304.383,chemical_831d24f7368b3f75,Cc1cc(-c2cc(C)c(O)c(C)c2)cc(C)c1O,242.318,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_c9f38b96740a77cd,polyuniverse_dinco_85368c1d86f60fbe6dfa,O=C=NCC1CCC(CN=C=O)(CC2CCCCC2)CC1CC1CCCCC1,386.58,chemical_f59a0ec9b5c263ad,CCCCCCCCC(CO)(CO)CCCCCCCC,300.527,chemical_1ace6e6abb3b5be3,Oc1ccc(O)c2c1C1CCC2C1,176.215,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_c9f5f81ba3234819,polyuniverse_dinco_85368c1d86f60fbe6dfa,O=C=NCC1CCC(CN=C=O)(CC2CCCCC2)CC1CC1CCCCC1,386.58,chemical_e34b1bd2b88ad439,CC(C)(c1ccc(O)c(C2CCCCC2)c1)c1ccc(O)c(C2CCCCC2)c1,392.583,chemical_dd2ebb8c8aeed446,Oc1ccc2c(O)cccc2c1,160.172,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_cab2232c73a74fb2,polyuniverse_dinco_952c8476d31239835550,O=C=NCC1(CN=C=O)CCCC(F)(F)C1(F)F,266.194,chemical_5e814be594638bdc,OCCCCCCCCCCCCCCCCO,258.446,chemical_551a139d1b44a292,OC12CC3CC(C1)CC(O)(C3)C2,168.236,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_cae6b784604571de,polyuniverse_dinco_07a134f8e87f85791f77,O=C=NC1CCCC2C3CCC2C1(N=C=O)C3,232.283,chemical_694871d5e95b7370,Oc1c(F)c(F)c(-c2c(F)c(F)c(O)c(F)c2F)c(F)c1F,330.13,chemical_706c38f2fda91d2c,CCC(C)(c1ccc(O)cc1)c1ccc(O)cc1,242.318,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_cafbc9fa1d7b90fe,polyuniverse_dinco_bffdc5ccff4c002d8304,Cc1cc(CC2CCCCC2N=C=O)cc(N=C=O)c1,270.332,chemical_ff8d497a35fecaa4,OC(C(F)(F)F)(C(F)(F)F)C(O)(C(F)(F)F)C(F)(F)F,334.056,chemical_75fb481cd45cc100,CCCCC(CC)(CO)CO,160.257,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_cb1133dd161cfaf6,polyuniverse_dinco_4716b4743a5baa106de3,O=C=Nc1cc2cccc(N=C=O)c2nc1-c1cccc(OC(F)(F)F)c1,371.274,chemical_986d2a218ca14417,OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CO,362.11,chemical_75fb481cd45cc100,CCCCC(CC)(CO)CO,160.257,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_cb78b8888d5dabd5,polyuniverse_dinco_4a1eb105ee6ae99e25d6,CCC1(CN=C=O)C(C)C1(C)N=C=O,194.234,chemical_3a566be4d64035e3,Oc1ccc(-c2ccc(O)c(Br)c2)cc1Br,344.002,chemical_7eec20377145fdb7,CC1(C)C(O)C(C)(C)C1O,144.214,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_cbc8d8d56e2c3b81,polyuniverse_dinco_7416e04e1592ed966a70,O=C=NCC1COC(CN=C=O)O1,184.151,chemical_3a566be4d64035e3,Oc1ccc(-c2ccc(O)c(Br)c2)cc1Br,344.002,chemical_7eec20377145fdb7,CC1(C)C(O)C(C)(C)C1O,144.214,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_cbf4cb6bf96d7f7b,polyuniverse_dinco_ddc56fe70a91074540ef,CCCCOC(N=C=O)C(CCCCCCl)N=C=O,288.775,chemical_a04b7de5081dd0a5,CC(C)CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,270.372,chemical_79b196ca779aae4e,OCc1ccccc1CO,138.166,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_cc1a97368bf85b88,polyuniverse_dinco_d5c6102d385810c8a633,CC1CC(C(C)(C)C)C(N=C=O)CC1N=C=O,236.315,chemical_b94fa835d3f1bdb8,CC(C)(CO)C1OCC2(CO1)COC(C(C)(C)CO)OC2,304.383,chemical_48e0f37b8f35d22d,Cc1c(C)c(CO)c(C)c(C)c1CO,194.274,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_ccd31b81ba7348cd,polyuniverse_dinco_61e84547e1c5aa376ad9,O=C=NCC12CC(C3CCCC31)C1C3CCC(C3)C12CN=C=O,312.413,chemical_ff8d497a35fecaa4,OC(C(F)(F)F)(C(F)(F)F)C(O)(C(F)(F)F)C(F)(F)F,334.056,chemical_75fb481cd45cc100,CCCCC(CC)(CO)CO,160.257,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_ccd4f28c6c931141,polyuniverse_dinco_fd5f159552c1f70f915c,O=C=NCCC(CN(CC(CCN=C=O)([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],436.25,chemical_694871d5e95b7370,Oc1c(F)c(F)c(-c2c(F)c(F)c(O)c(F)c2F)c(F)c1F,330.13,chemical_f25ee56de4366915,O=[N+]([O-])c1cc(CO)ccc1CO,183.163,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_cce51ac32bcea553,polyuniverse_dinco_c009c596c9a17cb1e87f,O=C=NCc1c(F)c(F)c(F)c(F)c1CN=C=O,260.146,chemical_3a566be4d64035e3,Oc1ccc(-c2ccc(O)c(Br)c2)cc1Br,344.002,chemical_2a0d22152800ae85,Oc1ccc(Oc2ccc(O)cc2)cc1,202.209,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_cd1f159302793668,polyuniverse_dinco_7bf0d3c1efc36d46299a,O=C=NCCCC(CN=C=O)CC12CCC(CC1)C2,262.353,chemical_0895e6cd5136df6a,OCCOc1ccc(C2(c3ccc(OCCO)cc3)c3ccccc3-c3ccccc32)cc1,438.523,chemical_16bdee252ed11d7a,CC(O)C(C)O,90.122,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_cde3c1e173ca9638,polyuniverse_dinco_60e65dae5f7c55187844,COc1cc(Cc2cc([N+](=O)[O-])c(N=C=O)c([N+](=O)[O-])c2)cc(OC)c1N=C=O,400.303,chemical_986d2a218ca14417,OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CO,362.11,chemical_2a0d22152800ae85,Oc1ccc(Oc2ccc(O)cc2)cc1,202.209,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_ce0ff6f19f14ae32,polyuniverse_dinco_e9c64a150258b8ae2353,O=C=NC(F)C(F)(F)C(F)(F)N=C=O,216.065,chemical_0895e6cd5136df6a,OCCOc1ccc(C2(c3ccc(OCCO)cc3)c3ccccc3-c3ccccc32)cc1,438.523,chemical_28a648027cd37607,OCCCCCCCCCO,160.257,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_ce1beacb0a53b6f9,polyuniverse_dinco_43658c980f2b703f5352,O=C=Nc1cc2c(N=C=O)c(c1Cl)-c1ccc-2cc1Cl,303.104,chemical_5e814be594638bdc,OCCCCCCCCCCCCCCCCO,258.446,chemical_5be20976c2a9d662,Oc1c(F)c(F)c(O)c(F)c1F,182.072,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_ce1fa27675375c7a,polyuniverse_dinco_9b5b57e40f8c219871cd,O=C=NCCC(O[C@@H]1COC2C1OC[C@H]2OC(CCN=C=O)c1ccco1)c1ccco1,444.44,chemical_ff8d497a35fecaa4,OC(C(F)(F)F)(C(F)(F)F)C(O)(C(F)(F)F)C(F)(F)F,334.056,chemical_16bdee252ed11d7a,CC(O)C(C)O,90.122,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_ce3109a72cdb9fa2,polyuniverse_dinco_9433642f6ab558269707,O=C=NC1CCOC1N=C=O,154.125,chemical_0895e6cd5136df6a,OCCOc1ccc(C2(c3ccc(OCCO)cc3)c3ccccc3-c3ccccc32)cc1,438.523,chemical_16bdee252ed11d7a,CC(O)C(C)O,90.122,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_ce33309f0bffe224,polyuniverse_dinco_c716de5f027f8966961c,O=C=Nc1ccc(-c2cccc3c2C(c2ccc(N=C=O)cc2)c2ccccc2-3)cc1,400.437,chemical_ff8d497a35fecaa4,OC(C(F)(F)F)(C(F)(F)F)C(O)(C(F)(F)F)C(F)(F)F,334.056,chemical_28a648027cd37607,OCCCCCCCCCO,160.257,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_cf615dc96b9fabfc,polyuniverse_dinco_d5c6102d385810c8a633,CC1CC(C(C)(C)C)C(N=C=O)CC1N=C=O,236.315,chemical_b94fa835d3f1bdb8,CC(C)(CO)C1OCC2(CO1)COC(C(C)(C)CO)OC2,304.383,chemical_3635aefc1005d8ad,CC(C)(O)CCC(C)(C)O,146.23,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_cf9bcad15b9b833c,polyuniverse_dinco_e19769eda682789a354e,O=C=Nc1cccc(COCc2cccc(N=C=O)n2)n1,282.259,chemical_0895e6cd5136df6a,OCCOc1ccc(C2(c3ccc(OCCO)cc3)c3ccccc3-c3ccccc32)cc1,438.523,chemical_75fb481cd45cc100,CCCCC(CC)(CO)CO,160.257,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_cf9fbed1a55b8d52,polyuniverse_dinco_7bf0d3c1efc36d46299a,O=C=NCCCC(CN=C=O)CC12CCC(CC1)C2,262.353,chemical_1f862d0fb910ec42,Oc1ccc(C2(c3ccc(O)cc3)CCCCC2)cc1,268.356,chemical_1ace6e6abb3b5be3,Oc1ccc(O)c2c1C1CCC2C1,176.215,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_cfb26d8bbcb9396e,polyuniverse_dinco_26cead9b352cec30e97f,CCC(CN=C=O)C1CCCC(N=C=O)C1,222.288,chemical_b94fa835d3f1bdb8,CC(C)(CO)C1OCC2(CO1)COC(C(C)(C)CO)OC2,304.383,chemical_831d24f7368b3f75,Cc1cc(-c2cc(C)c(O)c(C)c2)cc(C)c1O,242.318,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_cfe996428607c9bb,polyuniverse_dinco_c24771e4eb3229cc941d,[C-]#[N+]C1(N=C=O)CCC(C)([N+]#[C-])C(N=C=O)C1,230.227,chemical_a04b7de5081dd0a5,CC(C)CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,270.372,chemical_831d24f7368b3f75,Cc1cc(-c2cc(C)c(O)c(C)c2)cc(C)c1O,242.318,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_d0358bf5a18305ff,polyuniverse_dinco_e191aa437a5bb122583c,CCC(CC12CCC(C1)C(N=C=O)C2)N=C=O,234.299,chemical_e34b1bd2b88ad439,CC(C)(c1ccc(O)c(C2CCCCC2)c1)c1ccc(O)c(C2CCCCC2)c1,392.583,chemical_f25ee56de4366915,O=[N+]([O-])c1cc(CO)ccc1CO,183.163,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_d04ad954db361636,polyuniverse_dinco_92d8be6885e141a4524f,Cc1ccc(Cc2ccc(Cl)cc2)c(N=C=O)c1N=C=O,298.729,chemical_e4aa17432292bb19,Cc1cc2c(cc1O)C(C)(C)CC1(CC(C)(C)c3cc(O)c(C)cc3O1)O2,368.473,chemical_63c6eb608324eca7,OCC1CC2C3CC(CO)C(C3)C2C1,196.29,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_d04cc453d41adcee,polyuniverse_dinco_60e65dae5f7c55187844,COc1cc(Cc2cc([N+](=O)[O-])c(N=C=O)c([N+](=O)[O-])c2)cc(OC)c1N=C=O,400.303,chemical_b94fa835d3f1bdb8,CC(C)(CO)C1OCC2(CO1)COC(C(C)(C)CO)OC2,304.383,chemical_534466643d7ae4c0,Oc1ccccc1Oc1ccccc1O,202.209,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_d0996dff57459a8b,polyuniverse_dinco_24471fc1c458b69a01cd,O=C=NC1CC(N=C=O)C2CCCc3cccc1c32,254.289,chemical_5e814be594638bdc,OCCCCCCCCCCCCCCCCO,258.446,chemical_63c6eb608324eca7,OCC1CC2C3CC(CO)C(C3)C2C1,196.29,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_d0e18aed136256d6,polyuniverse_dinco_fd5f159552c1f70f915c,O=C=NCCC(CN(CC(CCN=C=O)([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],436.25,chemical_58b2613823466190,CC(C)(C)c1cc(-c2cc(C(C)(C)C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,410.642,chemical_bacbda6c95c1bb67,Cc1ccc(O)c(Cc2cc(C)ccc2O)c1,228.291,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_d0e1b4bccaae985a,polyuniverse_dinco_1521a8e0db18b3ee10fa,CCCCC1(CC)C(N=C=O)C(CC)(CCCC)C1N=C=O,306.45,chemical_e4aa17432292bb19,Cc1cc2c(cc1O)C(C)(C)CC1(CC(C)(C)c3cc(O)c(C)cc3O1)O2,368.473,chemical_f25ee56de4366915,O=[N+]([O-])c1cc(CO)ccc1CO,183.163,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_d0e508193d52b3e7,polyuniverse_dinco_0321877a48fd93e2fb7d,CCC(N=C=O)OCC(C)(C)COC(CC)N=C=O,270.329,chemical_58b2613823466190,CC(C)(C)c1cc(-c2cc(C(C)(C)C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,410.642,chemical_bacbda6c95c1bb67,Cc1ccc(O)c(Cc2cc(C)ccc2O)c1,228.291,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_d0ea31e1c8f23edc,polyuniverse_dinco_677d9180682055b9b9f3,O=C=Nc1nc(Cl)nc(N=C=O)n1,197.541,chemical_58b2613823466190,CC(C)(C)c1cc(-c2cc(C(C)(C)C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,410.642,chemical_5be20976c2a9d662,Oc1c(F)c(F)c(O)c(F)c1F,182.072,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_d10956b15f0d238f,polyuniverse_dinco_ab4efb95ee1f94419689,Cc1cc2c(c(C)c1N=C=O)C(C)(C)CC21CC(C)(C)c2cc(C)c(N=C=O)c(C)c21,414.549,chemical_f59a0ec9b5c263ad,CCCCCCCCC(CO)(CO)CCCCCCCC,300.527,chemical_72b7ed7d3d268fd7,CC(C)CC(CO)(CO)CC(C)C,188.311,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_d151f283e57ff44b,polyuniverse_dinco_00a778151d7a7401ddb6,CC(CCCC(N=C=O)(C1CCCCC1)C1CCCCC1)C(C)(C)N=C=O,374.569,chemical_34962dac292231e7,Cc1cc(Cc2cc(C)c(O)c(C)c2)cc(C)c1O,256.345,chemical_28a648027cd37607,OCCCCCCCCCO,160.257,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_d178472b3c3b7192,polyuniverse_dinco_0682742a99d644d48f6f,CC(c1ccc(N=C=O)o1)c1ccc(N=C=O)o1,244.206,chemical_0895e6cd5136df6a,OCCOc1ccc(C2(c3ccc(OCCO)cc3)c3ccccc3-c3ccccc32)cc1,438.523,chemical_16bdee252ed11d7a,CC(O)C(C)O,90.122,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_d199efac84630b41,polyuniverse_dinco_e9c64a150258b8ae2353,O=C=NC(F)C(F)(F)C(F)(F)N=C=O,216.065,chemical_3a566be4d64035e3,Oc1ccc(-c2ccc(O)c(Br)c2)cc1Br,344.002,chemical_2dad29ca9d88607e,OC1CCC(C2CCC(O)CC2)CC1,198.306,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_d1acf9c7028f5adc,polyuniverse_dinco_1d6acf47e4862fbbcc32,Cc1cc(N=C=O)ncc1N=C=O,175.147,chemical_34962dac292231e7,Cc1cc(Cc2cc(C)c(O)c(C)c2)cc(C)c1O,256.345,chemical_79b196ca779aae4e,OCc1ccccc1CO,138.166,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_d1b6a4901e576f67,polyuniverse_dinco_43658c980f2b703f5352,O=C=Nc1cc2c(N=C=O)c(c1Cl)-c1ccc-2cc1Cl,303.104,chemical_5e814be594638bdc,OCCCCCCCCCCCCCCCCO,258.446,chemical_63c6eb608324eca7,OCC1CC2C3CC(CO)C(C3)C2C1,196.29,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_d25d7756951f1188,polyuniverse_dinco_ac4be1eff9a2d8a5bde3,CCCc1cc(C(C)C)c(N=C=O)c(CCC)c1N=C=O,286.375,chemical_34962dac292231e7,Cc1cc(Cc2cc(C)c(O)c(C)c2)cc(C)c1O,256.345,chemical_28a648027cd37607,OCCCCCCCCCO,160.257,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_d29b02300d951650,polyuniverse_dinco_61e84547e1c5aa376ad9,O=C=NCC12CC(C3CCCC31)C1C3CCC(C3)C12CN=C=O,312.413,chemical_e4aa17432292bb19,Cc1cc2c(cc1O)C(C)(C)CC1(CC(C)(C)c3cc(O)c(C)cc3O1)O2,368.473,chemical_63c6eb608324eca7,OCC1CC2C3CC(CO)C(C3)C2C1,196.29,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_d2eb59854d785c67,polyuniverse_dinco_d51030c05f20bb2a75df,O=C=NC(C1CCCCC1)C(N=C=O)C1CCCCC1,276.38,chemical_6364c045bd73da83,Oc1cccc(Oc2ccc(Oc3cccc(O)c3)cc2)c1,294.306,chemical_ca5e105838153c99,CCC(CO)CC(CC)CO,160.257,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_d343ceaff7f3bc15,polyuniverse_dinco_0499900e71bdb9da6b5c,CCCC(N=C=O)C1CC2CC(C(C)N=C=O)C1C2,262.353,chemical_a04b7de5081dd0a5,CC(C)CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,270.372,chemical_3635aefc1005d8ad,CC(C)(O)CCC(C)(C)O,146.23,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_d36283e9736f281e,polyuniverse_dinco_a78553c2197b427a0d60,CC(N=C=O)OC1CC2CCC1(OC(C)N=C=O)CC2,280.324,chemical_986d2a218ca14417,OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CO,362.11,chemical_2dad29ca9d88607e,OC1CCC(C2CCC(O)CC2)CC1,198.306,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
