fragment_name,validation_family,smiles,atom_index_zero_based,element,functional_core,vdw_point_density,across_seed_count,across_seed_mean_e,across_seed_sample_std_e,across_seed_min_e,across_seed_max_e,across_seed_range_e
phenyl_isocyanate,aromatic_terminal_isocyanate,O=C=Nc1ccccc1,8,C,False,0.5,3,-0.0616831707321,0.0110442875197,-0.0733384455014,-0.0513730993705,0.0219653461309
phenyl_isocyanate,aromatic_terminal_isocyanate,O=C=Nc1ccccc1,8,C,False,1,3,-0.112685190737,0.00886394697756,-0.12201196559,-0.10437104871,0.01764091688
phenyl_isocyanate,aromatic_terminal_isocyanate,O=C=Nc1ccccc1,8,C,False,2,3,-0.183025245528,0.0032599085926,-0.1855060248,-0.179333059676,0.006172965124
phenyl_isocyanate,aromatic_terminal_isocyanate,O=C=Nc1ccccc1,9,H,False,0.5,3,0.127486240118,0.00171203913935,0.126343899444,0.129454683282,0.003110783838
phenyl_isocyanate,aromatic_terminal_isocyanate,O=C=Nc1ccccc1,9,H,False,1,3,0.138902106391,0.00312729025847,0.136548308094,0.142450644117,0.005902336023
phenyl_isocyanate,aromatic_terminal_isocyanate,O=C=Nc1ccccc1,9,H,False,2,3,0.151298319332,0.00133592489028,0.14979168882,0.15233841619,0.00254672737
phenyl_isocyanate,aromatic_terminal_isocyanate,O=C=Nc1ccccc1,10,H,False,0.5,3,0.160842387533,0.00399838733567,0.156553119511,0.16446645933,0.007913339819
phenyl_isocyanate,aromatic_terminal_isocyanate,O=C=Nc1ccccc1,10,H,False,1,3,0.166208677107,0.00325555979677,0.16254865308,0.1687815469,0.00623289382
phenyl_isocyanate,aromatic_terminal_isocyanate,O=C=Nc1ccccc1,10,H,False,2,3,0.163290310417,0.000459897491637,0.162806080766,0.163721229206,0.00091514844
phenyl_isocyanate,aromatic_terminal_isocyanate,O=C=Nc1ccccc1,11,H,False,0.5,3,0.134160635548,0.00248012002507,0.13183449791,0.136770358474,0.004935860564
phenyl_isocyanate,aromatic_terminal_isocyanate,O=C=Nc1ccccc1,11,H,False,1,3,0.133866130443,0.00174428330471,0.132780332998,0.135878146989,0.003097813991
phenyl_isocyanate,aromatic_terminal_isocyanate,O=C=Nc1ccccc1,11,H,False,2,3,0.136521423584,0.00173659567928,0.134658672253,0.138095747663,0.00343707541
phenyl_isocyanate,aromatic_terminal_isocyanate,O=C=Nc1ccccc1,12,H,False,0.5,3,0.162625054137,0.00184503128453,0.160860789187,0.164541433841,0.003680644654
phenyl_isocyanate,aromatic_terminal_isocyanate,O=C=Nc1ccccc1,12,H,False,1,3,0.16616640383,0.00379168049774,0.162976384728,0.170358464515,0.007382079787
phenyl_isocyanate,aromatic_terminal_isocyanate,O=C=Nc1ccccc1,12,H,False,2,3,0.163081573824,0.00170657111305,0.161224472021,0.164580882672,0.003356410651
phenyl_isocyanate,aromatic_terminal_isocyanate,O=C=Nc1ccccc1,13,H,False,0.5,3,0.124374739963,0.0048129889989,0.118873508497,0.127808877732,0.008935369235
phenyl_isocyanate,aromatic_terminal_isocyanate,O=C=Nc1ccccc1,13,H,False,1,3,0.136793043311,0.00339139689398,0.132901440002,0.139117184308,0.006215744306
phenyl_isocyanate,aromatic_terminal_isocyanate,O=C=Nc1ccccc1,13,H,False,2,3,0.151432745621,0.000967478720765,0.150316209217,0.152023028188,0.001706818971
